Freight Flows,Corridor,Lat,Long,Grouping,Daily$,DailyTons
I-205 EB Stafford,Tigard to Wilsonville,453.71176,-1227.25573,All Goods,3323025,-6797
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Chemical,-104331,-808
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,"Coal, Oil, Waste, etc.",-1808433,-5162
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Electronics,2699119,129
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Food,918744,253
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,"Gravel, Sand, etc.",-12731,-1086
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Machinery,757020,146
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Misc manufactured,260117,-70
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,"Motor Vehicles, etc.",772717,44
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,"Wood, Paper, etc.",-31427,3
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Agriculture,107861,284
I-205 WB Stafford,Tigard to Wilsonville,453.75397,-1227.21627,All Goods,3107261,-2706
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Chemical,-173739,-682
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,"Coal, Oil, Waste, etc.",-665342,-2663
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Electronics,1623908,80
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Food,-375943,-585
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,"Gravel, Sand, etc.",13036,921
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Machinery,576751,72
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,Misc manufactured,1649412,-60
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,"Motor Vehicles, etc.",461009,28
I-205 WB Stafford,Tigard to Wilsonville,45.375397,-122.721627,"Wood, Paper, etc.",-109693,-102
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Agriculture,2253819,5611
I-5 NB I-205,Tigard to Wilsonville,453.47776,-1227.628,All Goods,23381506,-2409
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Chemical,2501630,2072
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,"Coal, Oil, Waste, etc.",-5201462,-15206
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Electronics,5659628,262
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Food,4691274,2119
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,"Gravel, Sand, etc.",9115,578
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Machinery,2828405,111
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,Misc manufactured,1518511,167
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,"Motor Vehicles, etc.",8532116,545
I-5 NB I-205,Tigard to Wilsonville,45.347776,-122.7628,"Wood, Paper, etc.",588469,1334
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Agriculture,3760858,9152
I-5 NB OR 217,Tigard to Wilsonville,454.14804,-1227.42657,All Goods,30089558,4440
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Chemical,2763512,2481
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,"Coal, Oil, Waste, etc.",-3422275,-11374
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Electronics,6175553,278
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Food,4709893,2154
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,"Gravel, Sand, etc.",-14346,-1289
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Machinery,4566502,1064
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,Misc manufactured,2878209,345
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,"Motor Vehicles, etc.",8213780,526
I-5 NB OR 217,Tigard to Wilsonville,45.414804,-122.742657,"Wood, Paper, etc.",457872,1105
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Agriculture,-174979,-237
I-5 SB I-205,Tigard to Wilsonville,453.46931,-1227.69147,All Goods,34908340,-3844
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Chemical,2243060,2125
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,"Coal, Oil, Waste, etc.",-3050998,-10623
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Electronics,11444119,594
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Food,4386206,1789
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,"Gravel, Sand, etc.",62628,4526
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Machinery,1623613,-984
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,Misc manufactured,1417698,-191
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,"Motor Vehicles, etc.",18296477,1115
I-5 SB I-205,Tigard to Wilsonville,45.346931,-122.769147,"Wood, Paper, etc.",-1339483,-1959
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Agriculture,-230921,-364
I-5 SB OR 217,Tigard to Wilsonville,454.14382,-1227.45316,All Goods,36995856,-9124
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Chemical,2408697,2376
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,"Coal, Oil, Waste, etc.",-3297886,-11915
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Electronics,13191799,672
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Food,3674793,1236
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,"Gravel, Sand, etc.",18672,1115
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Machinery,2768071,-535
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,Misc manufactured,1425262,-49
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,"Motor Vehicles, etc.",18829670,1148
I-5 SB OR 217,Tigard to Wilsonville,45.414382,-122.745316,"Wood, Paper, etc.",-1792303,-2807
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Agriculture,1326334,3151
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,453.82437,-1227.55966,All Goods,4536945,2320
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Chemical,454886,413
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,"Coal, Oil, Waste, etc.",19618,-584
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Electronics,803672,32
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Food,1181014,590
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,"Gravel, Sand, etc.",-9773,-826
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Machinery,547917,161
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,Misc manufactured,194109,-88
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,"Motor Vehicles, etc.",352481,23
Tual Sher Rd EB I-5,Tigard/Tualatin to Sherwood/Newberg,45.382437,-122.755966,"Wood, Paper, etc.",-333312,-552
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Agriculture,133017,316
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,453.68214,-1228.41113,All Goods,933268,-258
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Chemical,-2754,-14
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,"Coal, Oil, Waste, etc.",-106085,-442
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Electronics,317285,16
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Food,146624,72
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,"Gravel, Sand, etc.",-3119,-265
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Machinery,127031,47
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,Misc manufactured,103780,15
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,"Motor Vehicles, etc.",231464,15
Tual Sher Rd EB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.368214,-122.841113,"Wood, Paper, etc.",-13974,-19
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Agriculture,13573,40
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,453.8292,-1227.56127,All Goods,2884710,-2428
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Chemical,117911,141
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,"Coal, Oil, Waste, etc.",-817790,-2701
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Electronics,1577535,78
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Food,406067,143
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,"Gravel, Sand, etc.",-2837,-243
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Machinery,917358,244
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,Misc manufactured,-31104,-162
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,"Motor Vehicles, etc.",738781,49
Tual Sher Rd WB I-5,Tigard/Tualatin to Sherwood/Newberg,45.38292,-122.756127,"Wood, Paper, etc.",-34783,-18
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Agriculture,-23531,-50
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,453.69028,-1228.40963,All Goods,-94482,-387
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Chemical,27238,42
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,"Coal, Oil, Waste, etc.",-19853,-121
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Electronics,27218,1
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Food,103845,57
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,"Gravel, Sand, etc.",626,37
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Machinery,12540,2
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,Misc manufactured,-31391,-15
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,"Motor Vehicles, etc.",0,0
Tual Sher Rd WB OR 99W,Tigard/Tualatin to Sherwood/Newberg,45.369028,-122.840963,"Wood, Paper, etc.",-191175,-338
